Time,Channel A,Channel B
(s),(mV),(mV)

0.05150000,243.27830000,105.82600000
0.05200000,270.30240000,104.03760000
0.05250000,256.78270000,102.24920000
0.05300000,261.28420000,102.24920000
0.05350000,243.27830000,100.46080000
0.05400000,216.23890000,100.46080000
0.05450000,220.75560000,100.46080000
0.05500000,229.75860000,100.46080000
0.05550000,225.25710000,100.46080000
0.05600000,211.73740000,100.46080000
0.05650000,216.23890000,104.03760000
0.05700000,252.28120000,102.24920000
0.05750000,234.26010000,104.03760000
0.05800000,270.30240000,107.62050000
0.05850000,274.80390000,104.03760000
0.05900000,292.82510000,109.40890000
0.05950000,270.30240000,104.03760000
0.06000000,279.30540000,109.40890000
0.06050000,274.80390000,104.03760000
0.06100000,292.82510000,107.62050000
0.06150000,274.80390000,105.82600000
0.06200000,247.77980000,104.03760000
0.06250000,288.32360000,104.03760000
0.06300000,265.80090000,102.24920000
0.06350000,256.78270000,100.46080000
0.06400000,270.30240000,100.46080000
0.06450000,283.80690000,102.24920000
0.06500000,238.76160000,100.46080000
0.06550000,270.30240000,100.46080000
0.06600000,252.28120000,102.24920000
0.06650000,243.27830000,100.46080000
0.06700000,238.76160000,102.24920000
0.06750000,265.80090000,102.24920000
0.06800000,288.32360000,104.03760000
0.06850000,288.32360000,104.03760000
0.06900000,297.32650000,105.82600000
0.06950000,292.82510000,107.62050000
0.07000000,274.80390000,104.03760000
0.07050000,283.80690000,109.40890000
0.07100000,270.30240000,105.82600000
0.07150000,270.30240000,105.82600000
0.07200000,234.26010000,104.03760000
0.07250000,252.28120000,102.24920000
0.07300000,229.75860000,102.24920000
0.07350000,216.23890000,102.24920000
0.07400000,243.27830000,102.24920000
0.07450000,220.75560000,102.24920000
0.07500000,234.26010000,102.24920000
0.07550000,243.27830000,102.24920000
0.07600000,238.76160000,102.24920000
0.07650000,283.80690000,100.46080000
0.07700000,292.82510000,104.03760000
0.07750000,283.80690000,104.03760000
0.07800000,288.32360000,104.03760000
0.07850000,270.30240000,104.03760000
0.07900000,288.32360000,107.62050000
0.07950000,288.32360000,107.62050000
0.08000000,283.80690000,105.82600000
0.08050000,270.30240000,105.82600000
0.08100000,270.30240000,107.62050000
0.08150000,283.80690000,107.62050000
0.08200000,283.80690000,105.82600000
0.08250000,265.80090000,102.24920000
0.08300000,283.80690000,104.03760000
0.08350000,234.26010000,102.24920000
0.08400000,229.75860000,102.24920000
0.08450000,238.76160000,102.24920000
0.08500000,225.25710000,96.87796000
0.08550000,238.76160000,102.24920000
0.08600000,247.77980000,100.46080000
0.08650000,220.75560000,102.24920000
0.08700000,252.28120000,104.03760000
0.08750000,229.75860000,104.03760000
0.08800000,238.76160000,105.82600000
0.08850000,243.27830000,107.62050000
0.08900000,274.80390000,107.62050000
0.08950000,270.30240000,104.03760000
0.09000000,292.82510000,107.62050000
0.09050000,292.82510000,107.62050000
0.09100000,274.80390000,107.62050000
0.09150000,252.28120000,105.82600000
0.09200000,279.30540000,104.03760000
0.09250000,292.82510000,102.24920000
0.09300000,243.27830000,102.24920000
0.09350000,265.80090000,100.46080000
0.09400000,243.27830000,100.46080000
0.09450000,270.30240000,100.46080000
0.09500000,256.78270000,102.24920000
0.09550000,229.75860000,98.66634000
0.09600000,243.27830000,102.24920000
0.09650000,270.30240000,102.24920000
0.09700000,270.30240000,102.24920000
0.09750000,270.30240000,104.03760000
0.09800000,274.80390000,105.82600000
0.09850000,283.80690000,105.82600000
0.09900000,306.34480000,105.82600000
0.09950000,306.34480000,107.62050000
0.10000000,292.82510000,107.62050000
0.10050000,252.28120000,105.82600000
0.10100000,288.32360000,105.82600000
0.10150000,274.80390000,105.82600000
0.10200000,265.80090000,104.03760000
0.10250000,238.76160000,102.24920000
0.10300000,202.73440000,102.24920000
0.10350000,193.71620000,102.24920000
0.10400000,189.21480000,100.46080000
0.10450000,198.23300000,100.46080000
0.10500000,193.71620000,102.24920000
0.10550001,189.21480000,100.46080000
0.10600001,202.73440000,100.46080000
0.10650001,207.23590000,100.46080000
0.10700001,229.75860000,105.82600000
0.10750001,274.80390000,104.03760000
0.10800001,279.30540000,104.03760000
0.10850001,270.30240000,105.82600000
0.10900001,256.78270000,104.03760000
0.10950001,270.30240000,109.40890000
0.11000001,292.82510000,105.82600000
0.11050001,297.32650000,105.82600000
0.11100001,270.30240000,104.03760000
0.11150001,238.76160000,102.24920000
0.11200001,247.77980000,105.82600000
0.11250001,283.80690000,102.24920000
0.11300001,270.30240000,102.24920000
0.11350001,283.80690000,102.24920000
0.11400001,265.80090000,100.46080000
0.11450001,274.80390000,102.24920000
0.11500001,252.28120000,98.66634000
0.11550001,234.26010000,100.46080000
0.11600001,234.26010000,100.46080000
0.11650001,274.80390000,98.66634000
0.11700001,288.32360000,102.24920000
0.11750001,292.82510000,102.24920000
0.11800001,247.77980000,105.82600000
0.11850001,247.77980000,105.82600000
0.11900001,256.78270000,109.40890000
0.11950001,283.80690000,105.82600000
0.12000001,283.80690000,109.40890000
0.12050001,243.27830000,105.82600000
0.12100001,261.28420000,107.62050000
0.12150001,247.77980000,104.03760000
0.12200001,229.75860000,104.03760000
0.12250001,229.75860000,104.03760000
0.12300001,216.23890000,104.03760000
0.12350001,216.23890000,102.24920000
0.12400001,220.75560000,102.24920000
0.12450001,229.75860000,100.46080000
0.12500001,243.27830000,100.46080000
0.12550001,265.80090000,100.46080000
0.12600001,288.32360000,100.46080000
0.12650001,270.30240000,100.46080000
0.12700001,288.32360000,102.24920000
0.12750001,265.80090000,102.24920000
0.12800001,243.27830000,104.03760000
0.12850001,229.75860000,104.03760000
0.12900001,234.26010000,105.82600000
0.12950001,229.75860000,107.62050000
0.13000001,256.78270000,107.62050000
0.13050001,238.76160000,105.82600000
0.13100001,261.28420000,104.03760000
0.13150001,279.30540000,104.03760000
0.13200001,288.32360000,104.03760000
0.13250001,288.32360000,102.24920000
0.13300001,252.28120000,102.24920000
0.13350001,220.75560000,100.46080000
0.13400001,247.77980000,102.24920000
0.13450001,211.73740000,102.24920000
0.13500001,220.75560000,102.24920000
0.13550001,238.76160000,102.24920000
0.13600001,220.75560000,102.24920000
0.13650001,225.25710000,100.46080000
0.13700001,252.28120000,104.03760000
0.13750001,252.28120000,104.03760000
0.13800001,270.30240000,104.03760000
0.13850001,270.30240000,104.03760000
0.13900001,288.32360000,105.82600000
0.13950001,283.80690000,109.40890000
0.14000001,265.80090000,107.62050000
0.14050001,288.32360000,107.62050000
0.14100001,288.32360000,107.62050000
0.14150001,274.80390000,102.24920000
0.14200001,270.30240000,102.24920000
0.14250001,270.30240000,102.24920000
0.14300001,265.80090000,104.03760000
0.14350001,243.27830000,102.24920000
0.14400001,270.30240000,102.24920000
0.14450001,274.80390000,102.24920000
0.14500001,274.80390000,102.24920000
0.14550001,274.80390000,102.24920000
0.14600001,238.76160000,102.24920000
0.14650001,265.80090000,102.24920000
0.14700001,265.80090000,102.24920000
0.14750001,256.78270000,104.03760000
0.14800001,238.76160000,104.03760000
0.14850001,252.28120000,107.62050000
0.14900001,274.80390000,107.62050000
0.14950001,265.80090000,105.82600000
0.15000001,301.82800000,105.82600000
0.15050001,270.30240000,107.62050000
0.15100001,274.80390000,104.03760000
0.15150001,256.78270000,104.03760000
0.15200001,238.76160000,105.82600000
0.15250001,229.75860000,104.03760000
0.15300001,220.75560000,104.03760000
0.15350001,207.23590000,102.24920000
0.15400001,216.23890000,100.46080000
0.15450001,216.23890000,100.46080000
0.15500001,238.76160000,100.46080000
0.15550001,243.27830000,102.24920000
0.15600001,265.80090000,100.46080000
0.15650001,243.27830000,102.24920000
0.15700001,292.82510000,102.24920000
0.15750001,270.30240000,104.03760000
0.15800001,274.80390000,104.03760000
0.15850001,279.30540000,104.03760000
0.15900001,238.76160000,107.62050000
0.15950001,270.30240000,107.62050000
0.16000001,256.78270000,107.62050000
0.16050001,274.80390000,107.62050000
0.16100001,283.80690000,105.82600000
0.16150001,247.77980000,104.03760000
0.16200001,270.30240000,104.03760000
0.16250001,274.80390000,100.46080000
0.16300001,247.77980000,100.46080000
0.16350001,274.80390000,102.24920000
0.16400001,270.30240000,100.46080000
0.16450001,238.76160000,98.66634000
0.16500001,256.78270000,100.46080000
0.16550001,270.30240000,100.46080000
0.16600001,252.28120000,102.24920000
0.16650001,256.78270000,104.03760000
0.16700001,252.28120000,104.03760000
0.16750001,270.30240000,104.03760000
0.16800001,261.28420000,104.03760000
0.16850001,274.80390000,107.62050000
0.16900001,283.80690000,107.62050000
0.16950001,274.80390000,107.62050000
0.17000001,288.32360000,105.82600000
0.17050001,247.77980000,105.82600000
0.17100001,265.80090000,105.82600000
0.17150001,265.80090000,105.82600000
0.17200001,274.80390000,104.03760000
0.17250001,265.80090000,104.03760000
0.17300001,270.30240000,102.24920000
0.17350001,265.80090000,102.24920000
0.17400001,279.30540000,102.24920000
0.17450001,229.75860000,100.46080000
0.17500001,270.30240000,102.24920000
0.17550001,261.28420000,102.24920000
0.17600001,270.30240000,102.24920000
0.17650001,234.26010000,102.24920000
0.17700001,283.80690000,102.24920000
0.17750001,270.30240000,105.82600000
0.17800001,274.80390000,104.03760000
0.17850001,247.77980000,105.82600000
0.17900001,297.32650000,104.03760000
0.17950001,256.78270000,105.82600000
0.18000001,306.34480000,107.62050000
0.18050001,283.80690000,105.82600000
0.18100001,247.77980000,107.62050000
0.18150001,247.77980000,104.03760000
0.18200001,288.32360000,102.24920000
0.18250001,270.30240000,102.24920000
0.18300001,252.28120000,102.24920000
0.18350001,243.27830000,102.24920000
0.18400001,234.26010000,102.24920000
0.18450001,207.23590000,100.46080000
0.18500001,234.26010000,100.46080000
0.18550001,238.76160000,102.24920000
0.18600001,234.26010000,100.46080000
0.18650001,247.77980000,104.03760000
0.18700001,265.80090000,102.24920000
0.18750001,256.78270000,104.03760000
0.18800001,297.32650000,102.24920000
0.18850001,306.34480000,105.82600000
0.18900001,288.32360000,107.62050000
0.18950001,292.82510000,109.40890000
0.19000001,292.82510000,109.40890000
0.19050001,301.82800000,107.62050000
0.19100001,274.80390000,105.82600000
0.19150001,279.30540000,104.03760000
0.19200001,238.76160000,104.03760000
0.19250001,238.76160000,102.24920000
0.19300001,274.80390000,102.24920000
0.19350001,265.80090000,100.46080000
0.19400001,243.27830000,100.46080000
0.19450001,252.28120000,98.66634000
0.19500001,270.30240000,100.46080000
0.19550001,283.80690000,100.46080000
0.19600001,234.26010000,100.46080000
0.19650001,292.82510000,102.24920000
0.19700001,252.28120000,104.03760000
0.19750001,292.82510000,104.03760000
0.19800001,283.80690000,104.03760000
0.19850001,288.32360000,105.82600000
0.19900001,265.80090000,107.62050000
0.19950001,252.28120000,104.03760000
0.20000001,274.80390000,107.62050000
0.20050001,283.80690000,105.82600000
0.20100001,292.82510000,105.82600000
0.20150001,270.30240000,105.82600000
0.20200001,283.80690000,104.03760000
0.20250001,256.78270000,102.24920000
0.20300001,256.78270000,102.24920000
0.20350001,220.75560000,102.24920000
0.20400001,238.76160000,102.24920000
0.20450001,238.76160000,102.24920000
0.20500001,238.76160000,100.46080000
0.20550001,256.78270000,100.46080000
0.20600001,270.30240000,102.24920000
0.20650001,288.32360000,100.46080000
0.20700001,270.30240000,104.03760000
0.20750001,288.32360000,104.03760000
0.20800001,292.82510000,105.82600000
0.20850001,283.80690000,107.62050000
0.20900001,306.34480000,105.82600000
0.20950001,252.28120000,107.62050000
0.21000001,274.80390000,105.82600000
0.21050001,292.82510000,107.62050000
0.21100001,274.80390000,104.03760000
0.21150001,283.80690000,105.82600000
0.21200001,288.32360000,104.03760000
0.21250001,252.28120000,100.46080000
0.21300001,288.32360000,102.24920000
0.21350001,238.76160000,102.24920000
0.21400001,274.80390000,102.24920000
0.21450001,270.30240000,100.46080000
0.21500001,270.30240000,100.46080000
0.21550001,261.28420000,100.46080000
0.21600001,256.78270000,102.24920000
0.21650001,270.30240000,102.24920000
0.21700001,270.30240000,102.24920000
0.21750001,243.27830000,102.24920000
0.21800001,270.30240000,105.82600000
0.21850001,265.80090000,105.82600000
0.21900001,238.76160000,107.62050000
0.21950001,270.30240000,105.82600000
0.22000001,238.76160000,104.03760000
0.22050001,261.28420000,107.62050000
0.22100001,270.30240000,105.82600000
0.22150001,234.26010000,104.03760000
0.22200001,265.80090000,102.24920000
0.22250001,238.76160000,102.24920000
0.22300001,274.80390000,104.03760000
0.22350001,274.80390000,102.24920000
0.22400001,234.26010000,100.46080000
0.22450001,270.30240000,100.46080000
0.22500001,265.80090000,100.46080000
0.22550001,243.27830000,102.24920000
0.22600001,283.80690000,102.24920000
0.22650001,274.80390000,104.03760000
0.22700001,288.32360000,104.03760000
0.22750001,247.77980000,104.03760000
0.22800001,270.30240000,104.03760000
0.22850001,283.80690000,105.82600000
0.22900001,288.32360000,105.82600000
0.22950001,283.80690000,107.62050000
0.23000001,297.32650000,107.62050000
0.23050001,288.32360000,104.03760000
0.23100001,283.80690000,104.03760000
0.23150001,283.80690000,105.82600000
0.23200001,274.80390000,105.82600000
0.23250001,265.80090000,102.24920000
0.23300001,274.80390000,104.03760000
0.23350001,234.26010000,102.24920000
0.23400001,247.77980000,102.24920000
0.23450001,243.27830000,102.24920000
0.23500001,238.76160000,102.24920000
0.23550001,234.26010000,100.46080000
0.23600001,216.23890000,102.24920000
0.23650001,247.77980000,102.24920000
0.23700001,252.28120000,102.24920000
0.23750001,261.28420000,102.24920000
0.23800001,274.80390000,105.82600000
0.23850001,247.77980000,104.03760000
0.23900001,274.80390000,104.03760000
0.23950001,252.28120000,107.62050000
0.24000001,288.32360000,105.82600000
0.24050001,279.30540000,105.82600000
0.24100001,292.82510000,104.03760000
0.24150001,270.30240000,105.82600000
0.24200001,238.76160000,102.24920000
0.24250001,265.80090000,102.24920000
0.24300001,247.77980000,102.24920000
0.24350001,256.78270000,102.24920000
0.24400001,283.80690000,100.46080000
0.24450001,247.77980000,100.46080000
0.24500001,256.78270000,100.46080000
0.24550001,247.77980000,100.46080000
0.24600001,274.80390000,102.24920000
0.24650001,243.27830000,102.24920000
0.24700001,279.30540000,104.03760000
0.24750001,288.32360000,105.82600000
0.24800001,261.28420000,104.03760000
0.24850001,288.32360000,107.62050000
0.24900001,301.82800000,107.62050000
0.24950001,292.82510000,109.40890000
0.25000001,288.32360000,107.62050000
0.25050001,292.82510000,104.03760000
0.25100001,247.77980000,104.03760000
0.25150001,238.76160000,104.03760000
0.25200001,256.78270000,104.03760000
0.25250001,261.28420000,102.24920000
0.25300001,256.78270000,104.03760000
0.25350001,256.78270000,102.24920000
0.25400001,234.26010000,102.24920000
0.25450001,225.25710000,100.46080000
0.25500001,247.77980000,100.46080000
0.25550001,229.75860000,98.66634000
0.25600001,252.28120000,98.66634000
0.25650001,252.28120000,102.24920000
0.25700001,274.80390000,104.03760000
0.25750001,279.30540000,104.03760000
0.25800001,306.34480000,105.82600000
0.25850001,306.34480000,104.03760000
0.25900001,283.80690000,105.82600000
0.25950001,292.82510000,107.62050000
0.26000001,288.32360000,104.03760000
0.26050001,292.82510000,105.82600000
0.26100001,292.82510000,105.82600000
0.26150001,292.82510000,104.03760000
0.26200001,288.32360000,102.24920000
0.26250001,274.80390000,102.24920000
0.26300001,265.80090000,102.24920000
0.26350001,265.80090000,102.24920000
0.26400001,270.30240000,100.46080000
0.26450001,261.28420000,100.46080000
0.26500001,256.78270000,100.46080000
0.26550001,243.27830000,100.46080000
0.26600001,238.76160000,100.46080000
0.26650001,256.78270000,104.03760000
0.26700001,274.80390000,104.03760000
0.26750001,256.78270000,104.03760000
0.26800001,288.32360000,105.82600000
0.26850001,283.80690000,104.03760000
0.26900001,288.32360000,105.82600000
0.26950001,288.32360000,107.62050000
0.27000001,274.80390000,105.82600000
0.27050001,279.30540000,105.82600000
0.27100001,279.30540000,107.62050000
0.27150001,274.80390000,104.03760000
0.27200001,265.80090000,102.24920000
0.27250001,270.30240000,104.03760000
0.27300001,265.80090000,102.24920000
0.27350001,229.75860000,102.24920000
0.27400001,252.28120000,102.24920000
0.27450001,270.30240000,102.24920000
0.27500001,274.80390000,102.24920000
0.27550001,279.30540000,102.24920000
0.27600001,288.32360000,102.24920000
0.27650001,270.30240000,102.24920000
0.27700001,270.30240000,102.24920000
0.27750001,274.80390000,104.03760000
0.27800001,256.78270000,105.82600000
0.27850001,256.78270000,105.82600000
0.27900001,306.34480000,107.62050000
0.27950001,261.28420000,104.03760000
0.28000001,252.28120000,104.03760000
0.28050001,306.34480000,109.40890000
0.28100001,297.32650000,107.62050000
0.28150001,283.80690000,104.03760000
0.28200001,270.30240000,104.03760000
0.28250001,265.80090000,102.24920000
0.28300001,229.75860000,104.03760000
0.28350001,247.77980000,102.24920000
0.28400001,234.26010000,104.03760000
0.28450001,265.80090000,100.46080000
0.28500001,265.80090000,102.24920000
0.28550001,252.28120000,102.24920000
0.28600001,238.76160000,100.46080000
0.28650001,234.26010000,102.24920000
0.28700001,270.30240000,102.24920000
0.28750001,270.30240000,104.03760000
0.28800001,297.32650000,107.62050000
0.28850001,270.30240000,105.82600000
0.28900001,306.34480000,107.62050000
0.28950001,256.78270000,105.82600000
0.29000001,256.78270000,109.40890000
0.29050001,292.82510000,107.62050000
0.29100001,265.80090000,107.62050000
0.29150001,274.80390000,105.82600000
0.29200001,283.80690000,104.03760000
0.29250001,274.80390000,102.24920000
0.29300001,283.80690000,102.24920000
0.29350001,238.76160000,100.46080000
0.29400001,238.76160000,100.46080000
0.29450001,261.28420000,100.46080000
0.29500001,265.80090000,102.24920000
0.29550001,279.30540000,100.46080000
0.29600001,274.80390000,102.24920000
0.29650001,252.28120000,104.03760000
0.29700001,252.28120000,104.03760000
0.29750001,247.77980000,104.03760000
0.29800001,288.32360000,105.82600000
0.29850001,283.80690000,105.82600000
0.29900001,274.80390000,107.62050000
0.29950001,265.80090000,104.03760000
0.30000001,292.82510000,107.62050000
0.30050001,292.82510000,107.62050000
0.30100001,283.80690000,104.03760000
0.30150001,274.80390000,104.03760000
0.30200001,274.80390000,104.03760000
0.30250001,274.80390000,102.24920000
0.30300001,238.76160000,102.24920000
0.30350001,265.80090000,102.24920000
0.30400001,256.78270000,100.46080000
0.30450001,261.28420000,102.24920000
0.30500001,256.78270000,100.46080000
0.30550001,256.78270000,104.03760000
0.30600001,265.80090000,100.46080000
0.30650001,256.78270000,104.03760000
0.30700001,252.28120000,102.24920000
0.30750001,288.32360000,104.03760000
0.30800001,288.32360000,107.62050000
0.30850001,292.82510000,107.62050000
0.30900001,252.28120000,107.62050000
0.30950001,274.80390000,105.82600000
0.31000001,288.32360000,107.62050000
0.31050001,283.80690000,104.03760000
0.31100001,252.28120000,105.82600000
0.31150001,252.28120000,105.82600000
0.31200001,265.80090000,102.24920000
0.31250001,274.80390000,102.24920000
0.31300001,274.80390000,104.03760000
0.31350001,270.30240000,102.24920000
0.31400001,256.78270000,100.46080000
0.31450001,265.80090000,100.46080000
0.31500001,256.78270000,100.46080000
0.31550001,265.80090000,100.46080000
0.31600002,256.78270000,100.46080000
0.31650002,270.30240000,100.46080000
0.31700002,288.32360000,104.03760000
0.31750002,283.80690000,104.03760000
0.31800002,256.78270000,105.82600000
0.31850002,256.78270000,104.03760000
0.31900002,288.32360000,107.62050000
0.31950002,283.80690000,105.82600000
0.32000002,274.80390000,105.82600000
0.32050002,288.32360000,105.82600000
0.32100002,283.80690000,104.03760000
0.32150002,265.80090000,104.03760000
0.32200002,265.80090000,104.03760000
0.32250002,243.27830000,104.03760000
0.32300002,256.78270000,102.24920000
0.32350002,229.75860000,100.46080000
0.32400002,256.78270000,102.24920000
0.32450002,265.80090000,100.46080000
0.32500002,261.28420000,100.46080000
0.32550002,256.78270000,100.46080000
0.32600002,270.30240000,100.46080000
0.32650002,274.80390000,102.24920000
0.32700002,274.80390000,104.03760000
0.32750002,288.32360000,105.82600000
0.32800002,292.82510000,105.82600000
0.32850002,270.30240000,104.03760000
0.32900002,288.32360000,104.03760000
0.32950002,288.32360000,107.62050000
0.33000002,292.82510000,107.62050000
0.33050002,288.32360000,107.62050000
0.33100002,288.32360000,105.82600000
0.33150002,247.77980000,105.82600000
0.33200002,238.76160000,104.03760000
0.33250002,252.28120000,102.24920000
0.33300002,238.76160000,102.24920000
0.33350002,220.75560000,102.24920000
0.33400002,229.75860000,100.46080000
0.33450002,211.73740000,100.46080000
0.33500002,238.76160000,100.46080000
0.33550002,265.80090000,102.24920000
0.33600002,283.80690000,102.24920000
0.33650002,274.80390000,102.24920000
0.33700002,243.27830000,102.24920000
0.33750002,288.32360000,104.03760000
0.33800002,288.32360000,105.82600000
0.33850002,283.80690000,109.40890000
0.33900002,256.78270000,104.03760000
0.33950002,297.32650000,107.62050000
0.34000002,288.32360000,107.62050000
0.34050002,288.32360000,104.03760000
0.34100002,283.80690000,107.62050000
0.34150002,274.80390000,104.03760000
0.34200002,261.28420000,102.24920000
0.34250002,279.30540000,102.24920000
0.34300002,238.76160000,100.46080000
0.34350002,261.28420000,102.24920000
0.34400002,270.30240000,100.46080000
0.34450002,247.77980000,100.46080000
0.34500002,270.30240000,102.24920000
0.34550002,234.26010000,102.24920000
0.34600002,265.80090000,100.46080000
0.34650002,274.80390000,102.24920000
0.34700002,279.30540000,104.03760000
0.34750002,288.32360000,105.82600000
0.34800002,283.80690000,105.82600000
0.34850002,283.80690000,105.82600000
0.34900002,270.30240000,107.62050000
0.34950002,265.80090000,107.62050000
0.35000002,247.77980000,105.82600000
0.35050002,270.30240000,104.03760000
0.35100002,270.30240000,104.03760000
0.35150002,252.28120000,104.03760000
0.35200002,252.28120000,102.24920000
0.35250002,252.28120000,104.03760000
0.35300002,238.76160000,104.03760000
0.35350002,238.76160000,100.46080000
0.35400002,252.28120000,102.24920000
0.35450002,265.80090000,102.24920000
0.35500002,274.80390000,102.24920000
0.35550002,238.76160000,102.24920000
0.35600002,265.80090000,100.46080000
0.35650002,265.80090000,102.24920000
0.35700002,270.30240000,104.03760000
0.35750002,301.82800000,104.03760000
0.35800002,270.30240000,104.03760000
0.35850002,274.80390000,107.62050000
0.35900002,310.84630000,104.03760000
0.35950002,274.80390000,107.62050000
0.36000002,301.82800000,105.82600000
0.36050002,279.30540000,109.40890000
0.36100002,265.80090000,105.82600000
0.36150002,279.30540000,104.03760000
0.36200002,252.28120000,102.24920000
0.36250002,274.80390000,102.24920000
0.36300002,279.30540000,102.24920000
0.36350002,247.77980000,102.24920000
0.36400002,247.77980000,100.46080000
0.36450002,234.26010000,100.46080000
0.36500002,252.28120000,100.46080000
0.36550002,270.30240000,100.46080000
0.36600002,252.28120000,100.46080000
0.36650002,270.30240000,102.24920000
0.36700002,270.30240000,104.03760000
0.36750002,283.80690000,104.03760000
0.36800002,283.80690000,105.82600000
0.36850002,288.32360000,107.62050000
0.36900002,288.32360000,105.82600000
0.36950002,274.80390000,104.03760000
0.37000002,265.80090000,105.82600000
0.37050002,288.32360000,107.62050000
0.37100002,274.80390000,105.82600000
0.37150002,279.30540000,104.03760000
0.37200002,283.80690000,104.03760000
0.37250002,265.80090000,102.24920000
0.37300002,261.28420000,102.24920000
0.37350002,252.28120000,102.24920000
0.37400002,234.26010000,102.24920000
0.37450002,274.80390000,102.24920000
0.37500002,279.30540000,100.46080000
0.37550002,288.32360000,102.24920000
0.37600002,234.26010000,102.24920000
0.37650002,247.77980000,100.46080000
0.37700002,274.80390000,105.82600000
0.37750002,256.78270000,104.03760000
0.37800002,279.30540000,105.82600000
0.37850002,301.82800000,105.82600000
0.37900002,261.28420000,105.82600000
0.37950002,270.30240000,105.82600000
0.38000002,274.80390000,107.62050000
0.38050002,265.80090000,105.82600000
0.38100002,288.32360000,104.03760000
0.38150002,288.32360000,105.82600000
0.38200002,238.76160000,102.24920000
0.38250002,247.77980000,102.24920000
0.38300002,256.78270000,102.24920000
0.38350002,238.76160000,100.46080000
0.38400002,243.27830000,100.46080000
0.38450002,234.26010000,100.46080000
0.38500002,252.28120000,100.46080000
0.38550002,256.78270000,102.24920000
0.38600002,252.28120000,102.24920000
0.38650002,265.80090000,102.24920000
0.38700002,252.28120000,104.03760000
0.38750002,283.80690000,104.03760000
0.38800002,292.82510000,107.62050000
0.38850002,256.78270000,107.62050000
0.38900002,297.32650000,107.62050000
0.38950002,310.84630000,107.62050000
0.39000002,283.80690000,105.82600000
0.39050002,288.32360000,105.82600000
0.39100002,270.30240000,102.24920000
0.39150002,238.76160000,104.03760000
0.39200002,279.30540000,102.24920000
0.39250002,274.80390000,104.03760000
0.39300002,265.80090000,102.24920000
0.39350002,265.80090000,104.03760000
0.39400002,252.28120000,102.24920000
0.39450002,261.28420000,100.46080000
0.39500002,229.75860000,100.46080000
0.39550002,270.30240000,100.46080000
0.39600002,243.27830000,102.24920000
0.39650002,234.26010000,102.24920000
0.39700002,261.28420000,102.24920000
0.39750002,288.32360000,104.03760000
0.39800002,288.32360000,107.62050000
0.39850002,274.80390000,105.82600000
0.39900002,279.30540000,107.62050000
0.39950002,288.32360000,104.03760000
0.40000002,306.34480000,107.62050000
0.40050002,279.30540000,109.40890000
0.40100002,243.27830000,104.03760000
0.40150002,283.80690000,105.82600000
0.40200002,270.30240000,102.24920000
0.40250002,256.78270000,100.46080000
0.40300002,256.78270000,102.24920000
0.40350002,238.76160000,102.24920000
0.40400002,256.78270000,102.24920000
0.40450002,270.30240000,100.46080000
0.40500002,229.75860000,102.24920000
0.40550002,274.80390000,102.24920000
0.40600002,274.80390000,102.24920000
0.40650002,265.80090000,104.03760000
0.40700002,288.32360000,104.03760000
0.40750002,283.80690000,105.82600000
0.40800002,288.32360000,107.62050000
0.40850002,297.32650000,107.62050000
0.40900002,283.80690000,104.03760000
0.40950002,288.32360000,109.40890000
0.41000002,283.80690000,105.82600000
0.41050002,283.80690000,104.03760000
0.41100002,288.32360000,105.82600000
0.41150002,270.30240000,104.03760000
0.41200002,270.30240000,104.03760000
0.41250002,283.80690000,102.24920000
0.41300002,270.30240000,102.24920000
0.41350002,229.75860000,100.46080000
0.41400002,234.26010000,100.46080000
0.41450002,256.78270000,100.46080000
0.41500002,252.28120000,100.46080000
0.41550002,256.78270000,102.24920000
0.41600002,256.78270000,102.24920000
0.41650002,247.77980000,100.46080000
0.41700002,238.76160000,104.03760000
0.41750002,301.82800000,105.82600000
0.41800002,256.78270000,107.62050000
0.41850002,288.32360000,107.62050000
0.41900002,292.82510000,105.82600000
0.41950002,306.34480000,107.62050000
0.42000002,292.82510000,107.62050000
0.42050002,270.30240000,109.40890000
0.42100002,288.32360000,104.03760000
0.42150002,252.28120000,104.03760000
0.42200002,288.32360000,104.03760000
0.42250002,288.32360000,102.24920000
0.42300002,265.80090000,100.46080000
0.42350002,265.80090000,102.24920000
0.42400002,288.32360000,100.46080000
0.42450002,256.78270000,102.24920000
0.42500002,274.80390000,100.46080000
0.42550002,234.26010000,102.24920000
0.42600002,252.28120000,102.24920000
0.42650002,292.82510000,102.24920000
0.42700002,283.80690000,104.03760000
0.42750002,292.82510000,104.03760000
0.42800002,301.82800000,107.62050000
0.42850002,265.80090000,107.62050000
0.42900002,306.34480000,107.62050000
0.42950002,283.80690000,107.62050000
0.43000002,297.32650000,105.82600000
0.43050002,256.78270000,104.03760000
0.43100002,261.28420000,104.03760000
0.43150002,274.80390000,104.03760000
0.43200002,252.28120000,102.24920000
0.43250002,247.77980000,102.24920000
0.43300002,256.78270000,104.03760000
0.43350002,243.27830000,104.03760000
0.43400002,256.78270000,102.24920000
0.43450002,247.77980000,102.24920000
0.43500002,256.78270000,100.46080000
0.43550002,256.78270000,102.24920000
0.43600002,274.80390000,102.24920000
0.43650002,274.80390000,104.03760000
0.43700002,279.30540000,105.82600000
0.43750002,274.80390000,104.03760000
0.43800002,274.80390000,107.62050000
0.43850002,288.32360000,107.62050000
0.43900002,288.32360000,105.82600000
